client_id: -LtPNkt7PDVc8m3oSxkj
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
very,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt_ISAr9a_qOwU6e07A
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Hello,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt_0jDaRTY5zeHpa-4C
Hello Cora!,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Kim,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
peachy!,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Small town in Knoxville TN,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
usualy something very healthy.,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
light dinner sounds good to me.,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
very,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
none,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
"something quick sounds good,","{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
I love it!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"nope,that will do,","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt_JF7HSZeDtItaSOD_
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Sandy,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"I am fine,thank you","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
West Scotland,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Rice and curry,"{'intent': 'inform', 'entity': ['rice'], 'entity_type': 'food', 'polarity': '+'}"
a light dinner please,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
Moderately,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
No beef,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Something quick for today,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
that sounds good but do you have any substitutes for kale?,"{'intent': 'inform', 'entity': ['substitute', 'kale'], 'entity_type': 'food', 'polarity': '+'}"
Thanks,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Sounds good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Thanks,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
No thank you,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LswKY_hrIe8NwlBPLq_
arbae,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt_91yAr5DPzy9gJzE0
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Pete,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"I'm good thanks, hows you?","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"I live in Liverpool, England","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"I eat almost anything, I have a varied diet","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Yes, I am hungry","{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
Very healthy please,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
I have time to cook,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}"
I am not keen on fish,"{'intent': 'inform', 'entity': ['fish'], 'entity_type': 'food', 'polarity': '-'}"
"No, avocado doesnt do it for me","{'intent': 'inform', 'entity': ['avocado'], 'entity_type': 'food', 'polarity': '-'}"
Yes I would be interested in this,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"no, I am happy with the kale","{'intent': 'inform', 'entity': ['kale'], 'entity_type': 'food', 'polarity': '-'}"
I would not like this,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
I could possibly eat this,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt_82AD-uxdUToLyY14
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Adrian,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Sure,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"Ohio, in the United States","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Sausage,"{'intent': 'inform', 'entity': ['sausage'], 'entity_type': 'food', 'polarity': '+'}"
A light dinner would be preferred,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
moderately healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
Nope,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
Seems okay. I'm not a big fan of peppers though,"{'intent': 'inform', 'entity': ['pepper'], 'entity_type': 'food', 'polarity': '-'}"
That seems good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
No thank you,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtZwHVUzQ3zkIhpFQ1Z
Hello Cora,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Melissa,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Yes,I'm good thank you! You?","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
I'm from Ashford in Kent.,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"I usually have a big plateful of steamed vegetables with either fish, chicken or other meat.","{'intent': 'inform', 'entity': ['vegetables', 'fish', 'meat'], 'entity_type': 'food', 'polarity': '+'}"
A light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
Very healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
I can't eat wheat or gluten.,"{'intent': 'inform', 'entity': 'wheat,gluten', 'entity_type': 'intolerances', 'polarity': None}"
I'd rather have something quick to prepare.,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
Looks delicious.,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes please!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Sounds lovely.,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Ok thanks.,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Lovely!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
OK!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Perfect!,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Go for it!,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Looks great!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtFiqhNE__exfyHR99Q
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
I'm doing good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
I'm feeling hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
it does not need to be healthy,"{'intent': 'inform', 'entity': False, 'entity_type': 'healthy', 'polarity': None}"
I don't eat red meat,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
I have time to cook,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}"
what is moussaka,"{'intent': 'inform', 'entity': ['moussaka'], 'entity_type': 'food', 'polarity': '+'}"
I don't eat lamb,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
I don't eat red meat,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
that is a good idea,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
I would like another chicken recipe,"{'intent': 'inform', 'entity': ['chicken'], 'entity_type': 'food', 'polarity': '+'}"
I don't eat pork,"{'intent': 'inform', 'entity': ['pork'], 'entity_type': 'food', 'polarity': '-'}"
client_id: -LtZwG_dcAdN22dkyRAr
"Hello, Cora!","{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
My name is Triin,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Yes, I'm okay","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
I live in Estonia,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Home-cooked meals, like soups etc","{'intent': 'inform', 'entity': ['soup'], 'entity_type': 'food', 'polarity': '+'}"
Light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
Moderately,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Lactose,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
I have time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}"
"Lets skip the onion, but the rest looks delicious!","{'intent': 'inform', 'entity': ['onion'], 'entity_type': 'food', 'polarity': '+'}"
Don't really like onions,"{'intent': 'inform', 'entity': ['onion'], 'entity_type': 'food', 'polarity': '-'}"
Looks good!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Okay,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
That's it!,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtZiY4PvillImRfUa0x
hey,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Mar,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
meat,"{'intent': 'inform', 'entity': ['meat'], 'entity_type': 'food', 'polarity': '+'}"
hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
doesnt matter,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
thanks,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtUzTa6_LAzF1I5h85O
Hello Cora,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Susan,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Im fine and you,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Wales,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Chrips and cheese,"{'intent': 'inform', 'entity': ['cheese'], 'entity_type': 'food', 'polarity': '+'}"
Light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
What do you recommend,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
quick to prepare,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
Thanks,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"No, thats fine","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt0FDoa8QrWwUY2en1n
hiay,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
could n you?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
light as i had lots of snacks this afternoon,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
pretty healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
I don t eat dairy,"{'intent': 'inform', 'entity': 'dairy', 'entity_type': 'intolerances', 'polarity': None}"
i have about 20min,"{'intent': 'inform', 'entity': 20, 'entity_type': 'duration', 'polarity': None}"
"ok, seems good\","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
no i m good thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtGK1IKctr6L5Dtar6P
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
I'm fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
very healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
i have some time to cook,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}"
it is great idea,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
sure. ilike it,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
i think it's not for me,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
it's looks fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
it's looks tasty,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtGLEord2fvIDWduDeu
hi cora,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
"yeah, everything is good, thanks for asking","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
a light dinner is nice,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
it doesnt necessarily have to be all that helthy,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"no, none","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
there's no hurry,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
"im no fan of avocado, though. any other suggestions?","{'intent': 'inform', 'entity': ['avocado'], 'entity_type': 'food', 'polarity': '+'}"
"looks good, but maybe too healthy. im shooting for a heart attack before i turn 50","{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
client_id: -LtPOmhNzEbXTXGCrTNu
Hi Cora,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
My name is Josh,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Everything is okay,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Cambridge,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
A dish with pasta or rice,"{'intent': 'inform', 'entity': ['pasta', 'rice'], 'entity_type': 'food', 'polarity': '+'}"
A light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
not very,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
none,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
quick and easy,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
Not a kale fan,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
No kale please,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
"sounds good, thank you cora","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
No kale cora,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Looks tasty,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtAWzAzodmJPxXCufLL
eh,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtUbLpoTuOobaAXSRn9
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
lucile,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
here,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
pasta,"{'intent': 'inform', 'entity': ['pasta'], 'entity_type': 'food', 'polarity': '+'}"
light,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
very healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
vegan,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}"
quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
no borccoli please,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
i don t like . broccoli,"{'intent': 'inform', 'entity': ['broccoli'], 'entity_type': 'food', 'polarity': '-'}"
i don t like smoothies,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt_0r-Zrb8M5vg74PYh
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Dominika,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
im fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"Warsaw, Poland","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"pasta, potatoes","{'intent': 'inform', 'entity': ['pasta', 'potato'], 'entity_type': 'food', 'polarity': '+'}"
hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
not much,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
nice,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt_7pmda7NxXim5SgOT
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Tiago,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
London,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Pasta with meat,"{'intent': 'inform', 'entity': ['pasta', 'meat'], 'entity_type': 'food', 'polarity': '+'}"
Meet*,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Average,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Not really,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
Hello,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Thanks!,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtZwhPb-Xr3bkPGNo8X
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
My name's Daisy,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Yeah, thanks. I'm excited","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"I live in England, we're not that far apart","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
It depends on the day of the week and on what ingredients I have at home,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
I'm hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
I want a balanced meal,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
I do not eat fish,"{'intent': 'inform', 'entity': ['fish'], 'entity_type': 'food', 'polarity': '-'}"
I have time to cook,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}"
I do not have butternut squash at home,"{'intent': 'inform', 'entity': ['butternut squash'], 'entity_type': 'food', 'polarity': '-'}"
I would like something with meat,"{'intent': 'inform', 'entity': ['meat'], 'entity_type': 'food', 'polarity': '+'}"
I don't like avocado,"{'intent': 'inform', 'entity': ['avocado'], 'entity_type': 'food', 'polarity': '-'}"
Do you have something that is not a soup?,"{'intent': 'inform', 'entity': ['soup'], 'entity_type': 'food', 'polarity': '-'}"
client_id: -LtjNcWZhLuFFPL8V-Q5
hiya,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtUvPjs2nrGEyjyccVy
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Luca,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
yes thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
in italy,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"sometimes pizza, pasta and sometimes fish","{'intent': 'inform', 'entity': ['pizza', 'pasta', 'fish'], 'entity_type': 'food', 'polarity': '+'}"
i preferred light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
not enough healthy,"{'intent': 'inform', 'entity': False, 'entity_type': 'healthy', 'polarity': None}"
nothing at all,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
sometimes I would have some times,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}"
very easy,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
broccoli with pasta and prawns,"{'intent': 'inform', 'entity': ['broccoli', 'pasta'], 'entity_type': 'food', 'polarity': '+'}"
probably,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
not at all,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
yes thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtUuM4SWlKuXFbWnI33
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Ben,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
England,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Pork, pasta, veg","{'intent': 'inform', 'entity': ['pasta'], 'entity_type': 'food', 'polarity': '+'}"
hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
A little,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
Nice,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Thanks,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
No],"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtPND68U6o4ICIN2zQ9
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
James,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
I am good thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Near London in the UK,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"I have all kinds of different things, I don't have one thing I regularly have","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
Reasonably healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
I have some time to cook,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}"
I don't like salmon,"{'intent': 'inform', 'entity': ['salmon'], 'entity_type': 'food', 'polarity': '-'}"
That sounds good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
That also sounds very nice,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
No thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LteIcEhbbQ4I4_kVt3D
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Felling hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
Moderately,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
i have tim,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
i wont like that,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
that looks nice,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
yum,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt07EkYovVqBL4Sg1TP
hiyA,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtUuPHVzgmu1kZpAGTz
HELLO,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Kim,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes thank you,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
